City,ContactPerson,CPTelephone,Floor,NumberAEDs,Person,PersonTrained,State,StreetAddress,Telephone,Zip
Bronx,"MARK LUTSKY","718 861 0521","MAIN ENTRANCE",1,14,"Emergency Skills",NY,"1021 Jennings Street","718 861 0521",10460
Bronx,"MARK LUTSKY","718 861 0521",PSAL,1,14,"Emergency Skills",NY,"1021 Jennings Street","718 861 0521",10460
Bronx,"MARK LUTSKY","718 861 0521",PSAL,1,14,"Emergency Skills",NY,"1021 Jennings Street","718 861 0521",10460
Bronx,"Maybell Breton","718 597 1751","PSAL- ",1,25,"Emergency Skills",NY,"1122 East 180 Street",718-597-1751,10460
Bronx,"Maybell Breton","718 597 1751","MAIN ENTRANCE",1,25,"Emergency Skills",NY,"1122 East 180 Street",718-597-1751,10460
Bronx,"Maybell Breton","718 597 1751",PSAL,1,25,"Emergency Skills",NY,"1122 East 180 Street",718-597-1751,10460
Bronx,"Maybell Breton","718 597 1751",PSAL,1,25,"Emergency Skills",NY,"1122 East 180 Street",718-597-1751,10460
Bronx,"Maybell Breton","718 597 1751",PSAL,1,25,"Emergency Skills",NY,"1122 East 180 Street",718-597-1751,10460
Bronx,"James D. Lopez","718-860-8108 ","PSAL- ",1,18,"Emergency Skills",NY,"1300 Boynton Avenue","718-860-8140 Ext.8108",10472
Bronx,"James D. Lopez","718-860-8108 ","PSAL- ",1,18,"Emergency Skills",NY,"1300 Boynton Avenue","718-860-8140 Ext.8108",10472
Bronx,"James D. Lopez","718-860-8108 ","PSAL- ",1,18,"Emergency Skills",NY,"1300 Boynton Avenue","718-860-8140 Ext.8108",10472
Bronx,"James D. Lopez","718-860-8108 ","PSAL- ",1,18,"Emergency Skills",NY,"1300 Boynton Avenue","718-860-8140 Ext.8108",10472
Bronx,"James D. Lopez","718-860-8108 ","PSAL- ",1,18,"Emergency Skills",NY,"1300 Boynton Avenue","718-860-8140 Ext.8108",10472
Bronx,"James D. Lopez","718-860-8108 ","PSAL- ",1,18,"Emergency Skills",NY,"1300 Boynton Avenue","718-860-8140 Ext.8108",10472
Bronx,"James D. Lopez","718-860-8108 ","MAIN ENTRANCE",1,18,"Emergency Skills",NY,"1300 Boynton Avenue","718-860-8140 Ext.8108",10472
Bronx,"James D. Lopez","718-860-8108 ","3RD FLOOR OUTSIDE MAIN OFFICE",1,18,"Emergency Skills",NY,"1300 Boynton Avenue","718-860-8140 Ext.8108",10472
Bronx,"James D. Lopez","718-860-8108 ","5th Floor - Students Cafeteria",1,18,"Emergency Skills",NY,"1300 Boynton Avenue","718-860-8140 Ext.8108",10472
Bronx,"James D. Lopez","718-860-8108 ",Basement,1,18,"Emergency Skills",NY,"1300 Boynton Avenue","718-860-8140 Ext.8108",10472
Brooklyn,"Michael Breen",718-622-2960,"MAIN ENTRANCE BY SCHOOL SAFETY",1,13,"Emergency Skills",NY,"50 Jefferson Avenue",718-622-2960,11216
Brooklyn,"Michael Breen",718-622-2960,"Outside Rm 300 - 3rd Floor",1,13,"Emergency Skills",NY,"50 Jefferson Avenue",718-622-2960,11216
Brooklyn,"Robert Mikos",718-834-6740,"MAIN ENTRANCE",1,,"Emergency Skills",NY,"37 Hicks Street",718-834-6740,11201
Brooklyn,,718-638-3260,"MAIN ENTRANCE",1,11,"Emergency Skills",NY,"80 Underhill Avenue",718-638-3260,11238
Brooklyn,"VALARIE GREEN","(718) 638-2661","MAIN ENTRANCE/ NEAR SECURITY DESK",1,7,"Emergency Skills",NY,"419 Waverly Place",718-638-2661,11238
Brooklyn,"Deborah DeShong","(718) 834-6744","MAIN ENTRANCE",1,5,"Emergency Skills",NY,"225 Adelphi Street",718-834-6744,11205
Brooklyn,"MARK ZGURO",718-834-6940,"MAIN ENTRANCE",1,9,"Emergency Skills",NY,"432 Monroe Street",718-834-6939,11221
BROOKLYN,"ALICE CLEAR",718-834-7694,"MAIN ENTRANCE/ BY SECURITY DESK",1,7,"Emergency Skills",NY,"100 CLEMONT AVE",718-834-7694,11205
Brooklyn,"Deirdre Reddick",718-834-6752,"MAIN ENTRANCE/ BY SECURITY DESK",1,7,"Emergency Skills",NY,"195 Sandford Street",718-834-6752,11205
Brooklyn,"Yanique Best",718.834.6900,"Main Entrance",1,10,"Emergency Skills",NY,"170 Gates Avenue","718 857-3149",11238
Brooklyn,"Yanique Best",718.834.6900,"3rd Floor Across from 311",1,10,"Emergency Skills",NY,"170 Gates Avenue","718 857-3149",11238
Brooklyn,"Iris Berkel",718-837-6756,"MAIN ENTRANCE/ NEAR SECURITY DESK",1,6,"Emergency Skills",NY,"51 Saint Edwards Street",718-837-6756,11205
Brooklyn,"Iris Berkel",718-837-6756,"3rd FL - Outside Room 323",1,6,"Emergency Skills",NY,"51 Saint Edwards Street",718-837-6756,11205
Brooklyn,"John Leftridge","(718) 604-7366","Main Office",1,7,"Emergency Skills",NY,"31 New York Avenue","(718) 604-7366",11216
Brooklyn,,718-834-6734,"Outside Room 410",1,1,"Emergency Skills",NY,"300 Adelphi Street",718-834-6734,11205
Brooklyn,,718-834-6734,"Main Entrance",1,1,"Emergency Skills",NY,"300 Adelphi Street",718-834-6734,11205
Brooklyn,"MR. HASTY   EXT.120",718-230-5400,"MAIN ENTRANCE/ NEAR SECURITY",1,11,"Emergency Skills",NY,"300 Willoughby Avenue",718-230-5400,11205
Brooklyn,"JOSHUA BLATT",718-834-6908,"MAIN ENTRANCE/ NEAR SECURITY DESK",1,9,"Emergency Skills",NY,"375 Butler Street",718-857-4810,11217
Brooklyn,"Elisha Ankri",718-857-9820,"MAIN ENTRANCE IN BASEMENT",1,3,"Emergency Skills",NY,"114 Kosciusko Street",718-857-9820,11216
Brooklyn,"Matthew Stankevich",718-398-3764,"LOBBY MAIN ENTRANCE",1,3,"Emergency Skills",NY,"141 Macon Street",718-398-3764,11216
Brooklyn,"Nicole Sledge",718-834-6760,"3rd. flr. inside rm.325",1,14,"Emergency Skills",NY,"101 Park Avenue",718-834-6760,11205
Brooklyn,"Nicole Sledge",718-834-6760,PSAL,1,14,"Emergency Skills",NY,"101 Park Avenue",718-834-6760,11205
Brooklyn,"Nicole Sledge",718-834-6760,PSAL,1,14,"Emergency Skills",NY,"101 Park Avenue",718-834-6760,11205
Brooklyn,"Nicole Sledge",718-834-6760,"PSAL ",1,14,"Emergency Skills",NY,"101 Park Avenue",718-834-6760,11205
Brooklyn,"Nicole Sledge",718-834-6760,"3rd flr.",1,14,"Emergency Skills",NY,"101 Park Avenue",718-834-6760,11205
Brooklyn,"Nicole Sledge",718-834-6760,"MAIN LOBBY",1,14,"Emergency Skills",NY,"101 Park Avenue",718-834-6760,11205
Brooklyn,"Gregory Luvish",718-857-2291,"4TH FLOOR - Outside Rm 410",1,3,"Emergency Skills",NY,"62 Park Place",718-857-2291,11217
Brooklyn,"Gregory Luvish",718-857-2291,"MAIN ENTRANCE",1,3,"Emergency Skills",NY,"62 Park Place",718-857-2291,11217
Brooklyn,"Charmin Wells",718-622-2443,"Main Entrance",1,9,"Emergency Skills",NY,"241 Emerson Place",718-622-2443,11205
Brooklyn,"Charmin Wells",718-622-2443,"3rd Floor, Outside Rm 301A",1,9,"Emergency Skills",NY,"241 Emerson Place",718-622-2443,11205
Brooklyn,"Magalie Alexis ",718-834-6965,"MAIN ENTRANCE NEAR SECURITY DESK",1,,"Emergency Skills",NY,"180 Sixth Avenue",718-834-6965,11217
Brooklyn,"Georgia Collins",718-834-4745,"PSAL- 2nd Floor",1,14,"Emergency Skills",NY,"50 Navy Street",718-834-4745,11201
Brooklyn,"Georgia Collins",718-834-4745,"Room 150",1,14,"Emergency Skills",NY,"50 Navy Street",718-834-4745,11201
Brooklyn,"Georgia Collins",718-834-4745,PSAL,1,14,"Emergency Skills",NY,"50 Navy Street",718-834-4745,11201
Brooklyn,"TRACEY ASKEW",718-789-3962,"MAIN ENTRANCE",1,3,"Emergency Skills",NY,"344 Monroe Street",718-789-3962,11216
Brooklyn,"Alice Quinones","(718) 834-4748","Main Entrance",1,12,"Emergency Skills",NY,"209 York Street",718-834-4748,11201
Brooklyn,"Miss. Baldwin",718-858-0249,PSAL,1,6,"Emergency Skills",NY,"49 Flatbush Avenue Extension",718-243-9413,11201
Brooklyn,"Miss. Baldwin",718-858-0249,PSAL,1,6,"Emergency Skills",NY,"49 Flatbush Avenue Extension",718-243-9413,11201
Brooklyn,"Miss. Baldwin",718-858-0249,"Phys Ed Office - First Floor",1,6,"Emergency Skills",NY,"49 Flatbush Avenue Extension",718-243-9413,11201
Brooklyn,"Miss. Baldwin",718-858-0249,PSAL,1,6,"Emergency Skills",NY,"49 Flatbush Avenue Extension",718-243-9413,11201
Brooklyn,"Miss. Baldwin",718-858-0249,"Lobby - Next to Rm 103",1,6,"Emergency Skills",NY,"49 Flatbush Avenue Extension",718-243-9413,11201
Brooklyn,"Miss. Baldwin",718-858-0249,"6th Floor ",1,6,"Emergency Skills",NY,"49 Flatbush Avenue Extension",718-243-9413,11201
Brooklyn,"Miss. Baldwin",718-858-0249,"Outside 412",1,6,"Emergency Skills",NY,"49 Flatbush Avenue Extension",718-243-9413,11201
Brooklyn,"Miss. Baldwin",718-858-0249,"6th Floor Outside room 629",1,6,"Emergency Skills",NY,"49 Flatbush Avenue Extension",718-243-9413,11201
Brooklyn,"Miss. Baldwin",718-858-0249,PSAL,1,6,"Emergency Skills",NY,"49 Flatbush Avenue Extension",718-243-9413,11201
Brooklyn,"Miss. Baldwin",718-858-0249,"Main Office",1,6,"Emergency Skills",NY,"49 Flatbush Avenue Extension",718-243-9413,11201
BROOKLYN,"Armando Cataldi",718-804-6400,"PSAL- ",1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,"PSAL- ",1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,PSAL,1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,"PSAL- ",1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,"PSAL- ",1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,"PSAL- ",1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,"MAIN ENTRANCE",1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,"PSAL- ",1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,"INFIRMARY- Outside RM 324",1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,"Principal's Office",1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,"PSAL- ",1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,"PSAL- ",1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,GYMNASIUM,1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,"PSAL ",1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,"PSAL ",1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,"PSAL ",1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,"PSAL  ",1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,"6th Floor",1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,"2nd Floor",1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,"5th Floor",1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,"3rd Floor",1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,"8th Floor",1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,basement,1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,"4th Floor",1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,"7th Floor",1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
BROOKLYN,"Armando Cataldi",718-804-6400,,1,71,"Emergency Skills",NY,"29 FORT GREENE PL",718-804-6400,11217
Brooklyn,"Linda Arezzo"," 718-643-9315",PSAL,1,12,"Emergency Skills",NY,"49 Flatbush Avenue Extension",718-643-9315,11201
BROOKLYN,"Winston McKoy"," 718 585-1160",,1,6,"Emergency Skills",NY,"50 NAVY STREET",718-858-1160,11201
BROOKLYN,"JANET RUTH PRICE","(718) 935-3468",PSAL,1,17,"Emergency Skills",NY,"257 NORTH 6 STREET","(718) 935-3468",11211
Brooklyn,"Andrea Piper",718-789-2258,"MAIN ENT NEXT TO SCHOOL SAFETY",1,12,"Emergency Skills",NY,"561 Grand Avenue",718-789-2258,11238
Brooklyn,"Andrea Piper",718-789-2258,"Room 202",1,12,"Emergency Skills",NY,"561 Grand Avenue",718-789-2258,11238
Brooklyn,"Andrea Piper",718-789-2258,PSAL,1,12,"Emergency Skills",NY,"561 Grand Avenue",718-789-2258,11238
Brooklyn,"Andrea Piper",718-789-2258,PSAL,1,12,"Emergency Skills",NY,"561 Grand Avenue",718-789-2258,11238
Brooklyn,"THEO COLLINS","(718) 694-8357","5TH FLOOR OUTSIDE ROOM 515",1,3,"Emergency Skills",NY,"116 Nassau Street 5 Floor",7186948357,11201
Brooklyn,"THEO COLLINS","(718) 694-8357",PSAL,1,3,"Emergency Skills",NY,"116 Nassau Street 5 Floor",7186948357,11201
Brooklyn,"THEO COLLINS","(718) 694-8357",PSAL,1,3,"Emergency Skills",NY,"116 Nassau Street 5 Floor",7186948357,11201
BROOKLYN,"MARISA FLATEAU","(718) 638-3260","2nd Floor outside Room 202",1,1,"Emergency Skills",NY,"80 UNDERHILL AVENUE","(718) 638-3260",11238
BROOKLYN,"STEVEN BURRELL",7188555839,"PSAL  ",1,23,"Emergency Skills",NY,"1119 BEDFORD AVENUE",718-398-3061,11216
BROOKLYN,"STEVEN BURRELL",7188555839,PSAL,1,23,"Emergency Skills",NY,"1119 BEDFORD AVENUE",718-398-3061,11216
BROOKLYN,"STEVEN BURRELL",7188555839,"PSAL  ",1,23,"Emergency Skills",NY,"1119 BEDFORD AVENUE",718-398-3061,11216
BROOKLYN,"STEVEN BURRELL",7188555839,"PSAL  ",1,23,"Emergency Skills",NY,"1119 BEDFORD AVENUE",718-398-3061,11216
BROOKLYN,"STEVEN BURRELL",7188555839,PSAL,1,23,"Emergency Skills",NY,"1119 BEDFORD AVENUE",718-398-3061,11216
BROOKLYN,"STEVEN BURRELL",7188555839,PSAL,1,23,"Emergency Skills",NY,"1119 BEDFORD AVENUE",718-398-3061,11216
BROOKLYN,"STEVEN BURRELL",7188555839,"MAIN ENTRANCE",1,23,"Emergency Skills",NY,"1119 BEDFORD AVENUE",718-398-3061,11216
BROOKLYN,"STEVEN BURRELL",7188555839,Location?,1,23,"Emergency Skills",NY,"1119 BEDFORD AVENUE",718-398-3061,11216
Brooklyn,"DENISE DELOUISE",347-268-6362,PSAL,1,49,"Emergency Skills",NY,"105 Tech Place",718-625-6130,11201
Brooklyn,"DENISE DELOUISE",347-268-6362,PSAL,1,49,"Emergency Skills",NY,"105 Tech Place",718-625-6130,11201
Brooklyn,"DENISE DELOUISE",347-268-6362,PSAL,1,49,"Emergency Skills",NY,"105 Tech Place",718-625-6130,11201
Brooklyn,"DENISE DELOUISE",347-268-6362,PSAL,1,49,"Emergency Skills",NY,"105 Tech Place",718-625-6130,11201
Brooklyn,"DENISE DELOUISE",347-268-6362,PSAL,1,49,"Emergency Skills",NY,"105 Tech Place",718-625-6130,11201
Brooklyn,"DENISE DELOUISE",347-268-6362,PSAL,1,49,"Emergency Skills",NY,"105 Tech Place",718-625-6130,11201
Brooklyn,"DENISE DELOUISE",347-268-6362,PSAL,1,49,"Emergency Skills",NY,"105 Tech Place",718-625-6130,11201
Brooklyn,"DENISE DELOUISE",347-268-6362,"MAIN DESK 1ST FL",1,49,"Emergency Skills",NY,"105 Tech Place",718-625-6130,11201
Brooklyn,"DENISE DELOUISE",347-268-6362,"outside Rm305",1,49,"Emergency Skills",NY,"105 Tech Place",718-625-6130,11201
Brooklyn,"DENISE DELOUISE",347-268-6362,PSAL,1,49,"Emergency Skills",NY,"105 Tech Place",718-625-6130,11201
Brooklyn,"Cheryl Crooks",718-797-3702,"PSAL- Varsity Basketball",1,21,"Emergency Skills",NY,"71 Clinton Avenue",718-797-3702,11238
Brooklyn,"Cheryl Crooks",718-797-3702,"PSAL- ",1,21,"Emergency Skills",NY,"71 Clinton Avenue",718-797-3702,11238
Brooklyn,"Cheryl Crooks",718-797-3702,"PSAL- ",1,21,"Emergency Skills",NY,"71 Clinton Avenue",718-797-3702,11238
Brooklyn,"Cheryl Crooks",718-797-3702,"PSAL- ",1,21,"Emergency Skills",NY,"71 Clinton Avenue",718-797-3702,11238
Brooklyn,"Cheryl Crooks",718-797-3702,"Main Entrance",1,21,"Emergency Skills",NY,"71 Clinton Avenue",718-797-3702,11238
Brooklyn,"Cheryl Crooks",718-797-3702,"PSAL- ",1,21,"Emergency Skills",NY,"71 Clinton Avenue",718-797-3702,11238
Brooklyn,"Cheryl Crooks",718-797-3702,PSAL,1,21,"Emergency Skills",NY,"71 Clinton Avenue",718-797-3702,11238
Brooklyn,"Cheryl Crooks",718-797-3702,"3rd flr. hallway",1,21,"Emergency Skills",NY,"71 Clinton Avenue",718-797-3702,11238
Brooklyn,"Cheryl Crooks",718-797-3702,PSAL,1,21,"Emergency Skills",NY,"71 Clinton Avenue",718-797-3702,11238
Brooklyn,"Cheryl Crooks",718-797-3702,PSAL,1,21,"Emergency Skills",NY,"71 Clinton Avenue",718-797-3702,11238
Brooklyn,"Matthew  Demma","(718) 782-5352","Outside Rm.318",1,1,"Emergency Skills",NY,"157 Wilson Street","(718) 782-5352",11211
Brooklyn,"Matthew  Demma","(718) 782-5352","BEHIND SECURITY DESK",1,1,"Emergency Skills",NY,"157 Wilson Street","(718) 782-5352",11211
Brooklyn,"Matthew  Demma","(718) 782-5352",,1,1,"Emergency Skills",NY,"157 Wilson Street","(718) 782-5352",11211
Brooklyn,"Robert Marchi","(718) 387-2929","4th flr. Outside Rm. 408",1,9,"Emergency Skills",NY,"208 North 5 Street",(718)387-2929,11211
Brooklyn,"Robert Marchi","(718) 387-2929","Main Entrance",1,9,"Emergency Skills",NY,"208 North 5 Street",(718)387-2929,11211
Brooklyn,"MARGARET GRUBB",718-387-3241,"NEAR SECURITY DESK IN MAIN OFFICE",1,12,"Emergency Skills",NY,"101 Maujer Street",718-387-3241,11206
Brooklyn,"MARGARET GRUBB",718-387-3241,"Outside Room 452",1,12,"Emergency Skills",NY,"101 Maujer Street",718-387-3241,11206
Brooklyn,"Martha Rickey",718-387-8554,"MAIN OFFICE",1,12,"Emergency Skills",NY,"325 South 3 Street",718-387-8554,11211
Brooklyn,"Martha Rickey",718-387-8554,"Outside Rm 402",1,12,"Emergency Skills",NY,"325 South 3 Street",718-387-8554,11211
BROOKLYN,"SHARON MEADE",718-387-0375,"CABINET IN MAIN ENTRANCE BY SECURITY",1,19,"Emergency Skills",NY,"545 WILLOUGHBY AVE",718-387-0375,11206
BROOKLYN,"SHARON MEADE",718-387-0375,"3rd Floor In Room 327",1,19,"Emergency Skills",NY,"545 WILLOUGHBY AVE",718-387-0375,11206
Brooklyn,"Stacey  Berger",718-383-8998,"MAIN OFFICE",1,12,"Emergency Skills",NY,"75 Meserole Avenue",718-383-8998,11222
Brooklyn,,,"MAIN OFFICE",1,8,"Emergency Skills",NY,"131 Norman Avenue",718-389-5842,11222
Brooklyn,"CLAYTISHA WALDEN",718-387-7697,"MAIN ENTRANCE",1,5,"Emergency Skills",NY,"223 Graham Avenue",718-387-7697,11206
Brooklyn,"Catherine  Ervin",718-388-1194,"5th FLOOR OUTSIDE RM 515",1,5,"Emergency Skills",NY,"183 South 3rd Street",718-388-1194,11211
Brooklyn,"Catherine  Ervin",718-388-1194,"3rd FLOOR GYM",1,5,"Emergency Skills",NY,"183 South 3rd Street",718-388-1194,11211
Brooklyn,"Catherine  Ervin",718-388-1194,"MAIN ENTRANCE",1,5,"Emergency Skills",NY,"183 South 3rd Street",718-388-1194,11211
Brooklyn,"TAMIKA NATER ",718-443-3600,"1ST FL HALLWAY Room 128",1,2,"Emergency Skills",NY,"211 Throop Avenue",718-443-3600,11206
Brooklyn,"Kathy Bauer",,"1st Floor - Rm 153",1,25,"Emergency Skills",NY,"215 Heyward Street",718-302-7900,11206
Brooklyn,"Kathy Bauer",,"Cafeteria (1st Flr.)",1,25,"Emergency Skills",NY,"215 Heyward Street",718-302-7900,11206
Brooklyn,"Kathy Bauer",,"Main Lobby by Security",1,25,"Emergency Skills",NY,"215 Heyward Street",718-302-7900,11206
Brooklyn,"Kathy Bauer",,PSAL,1,25,"Emergency Skills",NY,"215 Heyward Street",718-302-7900,11206
Brooklyn,"MANUEL MULERS",718-384-8064,"MAIN ENTRANCE 011",1,7,"Emergency Skills",NY,"250 Berry Street",718-384-8064,11211
Brooklyn,"MANUEL MULERS",718-384-8064,"2nd Floor Hall (stairwell)",1,7,"Emergency Skills",NY,"250 Berry Street",718-384-8064,11211
Brooklyn,"Denise Ruggiero","(718)  383-7600","MAIN ENTRANCE",1,9,"Emergency Skills",NY,"124 Monitor Street","(718) 383-7600",11222
BROOKLYN,"DEBORAH EVANS","(718) 443-9402","Main Entrance",1,11,"Emergency Skills",NY,"18 BEAVER ST",718-455-1000,11206
BROOKLYN,"PAUL AMATO",718-782-2527,"MAIN ENTRANCE",1,10,"Emergency Skills",NY,"424 LEONARD ST",718-782-2527,11222
Brooklyn,"MARIA PERRONE",718-599-7301,"MAIN ENTRANCE",1,10,"Emergency Skills",NY,"320 Manhattan Avenue","718-599-7301 ",11211
Brooklyn,"Jea Narvise",,K-147,1,9,"Emergency Skills",NY,"325 Bushwick Avenue",718-497-0326,11206
Brooklyn,"Jea Narvise",,"MAIN ENTRANCE",1,9,"Emergency Skills",NY,"325 Bushwick Avenue",718-497-0326,11206
Brooklyn,"Thomas Torres",718-622-9285,"Main Entrance",1,6,"Emergency Skills",NY,"850 Kent Avenue",718-622-9285,11205
Brooklyn,"Thomas Torres",718-622-9285,"4th flr. Outside Rm.",1,6,"Emergency Skills",NY,"850 Kent Avenue",718-622-9285,11205
Brooklyn,"Thomas Torres",718-622-9285,"5th Floor Outside Room 505",1,6,"Emergency Skills",NY,"850 Kent Avenue",718-622-9285,11205
Brooklyn,"Michel  Wurmbrand",718-497-0139,"4th Floor - Outside Room 425",1,8,"Emergency Skills",NY,"207 Bushwick Avenue",718-497-0139,11206
Brooklyn,"Michel  Wurmbrand",718-497-0139,"MAIN ENTRANCE",1,8,"Emergency Skills",NY,"207 Bushwick Avenue",718-497-0139,11206
Brooklyn,"MR WU",,"MAIN ENTRANCE",1,9,"Emergency Skills",NY,"108 Montrose Avenue",718-384-0889,11206
Brooklyn,"Marilyn Dashman","(718) 384-7128","Outside gym-opposite Exit-A",1,31,"Emergency Skills",NY,"60 Cook Street",718-384-7128,11206
Brooklyn,"Marilyn Dashman","(718) 384-7128","MAIN ENTRANCE NEAR SECURITY DESK",1,31,"Emergency Skills",NY,"60 Cook Street",718-384-7128,11206
Brooklyn,"Ari  Solomon",718-388-4581,"MAIN ENTRANCE NEAR SECURITY",1,4,"Emergency Skills",NY,"700 Park Avenue",718-388-4581,11206
Brooklyn,"Pam Cursio",718-782-0589,"MAIN ENTRANCE",1,11,"Emergency Skills",NY,"101 Walton Street",718-782-0589,11206
Brooklyn,"Pam Cursio",718-782-0589,"Third Floor Hallway",1,11,"Emergency Skills",NY,"101 Walton Street",718-782-0589,11206
Brooklyn,"MARITZA NIEVES",718-388-1588,"MAIN ENTRANCE NEAR SECURITY DESK",1,9,"Emergency Skills",NY,"360 Keap Street",718-388-1588,11211
BROOKLYN,"PAUL LAGALLA",718-388-0607,"MAIN ENTRANCE",1,12,"Emergency Skills",NY,"370 MARCY AVE",718-388-0607,11206
Brooklyn,"B. McIlwain/Mr. Abreu",718-387-2800,PSAL,1,35,"Emergency Skills",NY,"850 Grand Street",718-387-0228,11211
Brooklyn,"B. McIlwain/Mr. Abreu",718-387-2800,PSAL,1,35,"Emergency Skills",NY,"850 Grand Street",718-387-0228,11211
Brooklyn,"B. McIlwain/Mr. Abreu",718-387-2800,PSAL,1,35,"Emergency Skills",NY,"850 Grand Street",718-387-0228,11211
Brooklyn,"B. McIlwain/Mr. Abreu",718-387-2800,"Main Entrancy by Safety Officer",1,35,"Emergency Skills",NY,"850 Grand Street",718-387-0228,11211
Brooklyn,"B. McIlwain/Mr. Abreu",718-387-2800,"RM 186",1,35,"Emergency Skills",NY,"850 Grand Street",718-387-0228,11211
Brooklyn,"B. McIlwain/Mr. Abreu",718-387-2800,"PSAL- ",1,35,"Emergency Skills",NY,"850 Grand Street",718-387-0228,11211
Brooklyn,"B. McIlwain/Mr. Abreu",718-387-2800,"PSAL ",1,35,"Emergency Skills",NY,"850 Grand Street",718-387-0228,11211
Brooklyn,"B. McIlwain/Mr. Abreu",718-387-2800,PSAL,1,35,"Emergency Skills",NY,"850 Grand Street",718-387-0228,11211
Brooklyn,"B. McIlwain/Mr. Abreu",718-387-2800,"PSAL- ",1,35,"Emergency Skills",NY,"850 Grand Street",718-387-0228,11211
Brooklyn,"B. McIlwain/Mr. Abreu",718-387-2800,"3rd Floor In Hallway By Exit 6",1,35,"Emergency Skills",NY,"850 Grand Street",718-387-0228,11211
Brooklyn,"B. McIlwain/Mr. Abreu",718-387-2800,PSAL,1,35,"Emergency Skills",NY,"850 Grand Street",718-387-0228,11211
Brooklyn,"B. McIlwain/Mr. Abreu",718-387-2800,PSAL,1,35,"Emergency Skills",NY,"850 Grand Street",718-387-0228,11211
Brooklyn,"B. McIlwain/Mr. Abreu",718-387-2800,"1st Floor In Cafeteria",1,35,"Emergency Skills",NY,"850 Grand Street",718-387-0228,11211
BROOKLYN,"Michael Gordon, AD",718-486-2550,"RM. 410",1,6,"Emergency Skills",NY,"257 North 6TH STREET",718-302-2306,11211
BROOKLYN,"Michael Gordon, AD",718-486-2550,PSAL,1,6,"Emergency Skills",NY,"257 North 6TH STREET",718-302-2306,11211
BROOKLYN,"Michael Gordon, AD",718-486-2550,"2ND Fl.r. Rm.222B",1,6,"Emergency Skills",NY,"257 North 6TH STREET",718-302-2306,11211
BROOKLYN,"Michael Gordon, AD",718-486-2550,PSAL,1,6,"Emergency Skills",NY,"257 North 6TH STREET",718-302-2306,11211
BROOKLYN,"Michael Gordon, AD",718-486-2550,PSAL,1,6,"Emergency Skills",NY,"257 North 6TH STREET",718-302-2306,11211
